"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"path:ecp01503",37,"Up",1.57191819144926e-15,1.90202101165361e-13,5.67578249588012e-25,2.98595513913693e-24,"Cationic antimicrobial peptide (CAMP) resistance"
"path:ecp00633",7,"Up",4.11060727251524e-10,2.48691739987172e-08,6.728026790999e-06,1.17984237929113e-05,"Nitrotoluene degradation"
"path:ecp03070",56,"Down",6.27489133005516e-09,2.53087283645558e-07,8.78828882392363e-25,4.4307622820615e-24,"Bacterial secretion system"
"path:ecp01501",21,"Down",1.3090346679782e-07,3.95982987063407e-06,1.0967542178459e-21,4.73954501283405e-21,"beta-Lactam resistance"
"path:ecp01053",13,"Up",4.15466429239292e-07,1.00542875875909e-05,2.80420808416862e-06,5.06431609230452e-06,"Biosynthesis of siderophore group nonribosomal peptides"
"path:ecp02020",159,"Up",8.22542261252422e-07,1.65879356019238e-05,1.77639476864693e-38,3.58239611677131e-37,"Two-component system"
"path:ecp03018",17,"Down",2.48567589654978e-06,4.20427579861683e-05,7.27034255775982e-11,1.69175278747873e-10,"RNA degradation"
"path:ecp00620",61,"Up",2.77968647842435e-06,4.20427579861683e-05,1.93703169225745e-40,4.68761669526302e-39,"Pyruvate metabolism"
"path:ecp00640",34,"Up",6.28349678051061e-06,8.44781233824204e-05,7.06187514566766e-28,4.73184732771428e-27,"Propanoate metabolism"
"PhoPQ",11,"Up",2.37079322199037e-05,0.000286865979860834,3.04161093536217e-08,6.03335939637415e-08,"PhoPQ"
"path:ecp00061",14,"Up",2.92745415518087e-05,0.000322019957069896,1.89421772978208e-08,3.8847516153158e-08,"Fatty acid biosynthesis"
"path:ecp00020",34,"Up",6.6797020895753e-05,0.000673536627365509,1.07540998716429e-32,1.30124608446879e-31,"Citrate cycle (TCA cycle)"
"path:ecp00790",26,"Down",0.000129132964826955,0.00120192990338935,8.94375146538114e-16,2.92484845219221e-15,"Folate biosynthesis"
"path:ecp00540",39,"Up",0.00018823677278982,0.00162690353625487,8.54523998713014e-26,4.69988199292158e-25,"Lipopolysaccharide biosynthesis"
"path:ecp00500",41,"Up",0.000218329089760882,0.00176118799073778,4.23338497829002e-29,3.6588541598078e-28,"Starch and sucrose metabolism"
"path:ecp00480",24,"Up",0.000260073454775067,0.00196680550173644,1.63362974309049e-22,7.60266149669038e-22,"Glutathione metabolism"
"path:ecp01212",21,"Up",0.000324643302942533,0.00224076804016922,1.45727400670653e-14,4.40825387028725e-14,"Fatty acid metabolism"
"path:ecp00053",19,"Up",0.000333337394405338,0.00224076804016922,1.8952383184427e-12,5.09608525625703e-12,"Ascorbate and aldarate metabolism"
"path:ecp00010",54,"Up",0.000423124350275139,0.00269463402017325,4.77565093206959e-37,8.255053754006e-36,"Glycolysis / Gluconeogenesis"
"path:ecp00920",30,"Down",0.000615996475203442,0.00372677867498082,7.72527952137625e-14,2.2798995660647e-13,"Sulfur metabolism"
"path:ecp00740",12,"Down",0.000831540297212215,0.00479125599822276,0.000107838081445604,0.00018378039232279,"Riboflavin metabolism"
"path:ecp00561",13,"Up",0.000998031813465344,0.00527828869140187,1.52212872619677e-07,2.92345358523507e-07,"Glycerolipid metabolism"
"path:ecp00680",33,"Down",0.00100331107357226,0.00527828869140187,5.3287444977735e-13,1.46540473688771e-12,"Methane metabolism"
"path:ecp00520",54,"Up",0.00108841069119509,0.0054874039014419,1.48836710197137e-26,9.00462096692678e-26,"Amino sugar and nucleotide sugar metabolism"
"path:ecp00592",3,"Down",0.00160168450761939,0.00775215301687785,1,1,"alpha-Linolenic acid metabolism"
"path:ecp00565",1,"Down",0.00278420995538362,0.0129572847923622,0.00278420995538362,0.00415912845186936,"Ether lipid metabolism"
"path:ecp02026",49,"Up",0.00290861064927265,0.0130348847615552,6.22937811945333e-36,8.37505280504281e-35,"Biofilm formation - Escherichia coli"
"path:ecp00340",8,"Down",0.00338661308192534,0.013998510264814,0.175928483342392,0.241901664595789,"Histidine metabolism"
"path:ecp00730",14,"Down",0.00348213918457411,0.013998510264814,0.00608420200574621,0.00876414812732489,"Thiamine metabolism"
"path:ecp01502",7,"Down",0.00349429971489134,0.013998510264814,0.0584910857746506,0.0832637809262673,"Vancomycin resistance"
"path:ecp00625",4,"Up",0.00370208535928966,0.013998510264814,0.24013051670363,0.312427876571389,"Chloroalkane and chloroalkene degradation"
"path:ecp00626",4,"Up",0.00370208535928966,0.013998510264814,0.24013051670363,0.312427876571389,"Naphthalene degradation"
"path:ecp01200",119,"Up",0.00415801502620929,0.0152460550961007,1.07491506175202e-47,6.50323612359971e-46,"Carbon metabolism"
"path:ecp00780",15,"Up",0.00476298115970169,0.0169506094212913,1.24752097493447e-08,2.60258686150122e-08,"Biotin metabolism"
"path:ecp00670",13,"Down",0.0104405854397793,0.0360945953775226,4.47564160180362e-06,7.96400932085644e-06,"One carbon pool by folate"
"path:ecp00071",13,"Up",0.0114383888051819,0.038445695706306,1.06034200437661e-08,2.25090144788719e-08,"Fatty acid degradation"
"path:ecp01220",5,"Up",0.0120970839567549,0.0395607340207389,0.138324562658165,0.192382437719977,"Degradation of aromatic compounds"
"path:ecp00643",2,"Down",0.0134558670077798,0.0421576175193894,1,1,"Styrene degradation"
"path:ecp00770",24,"Down",0.0135879924236049,0.0421576175193894,0.00014617168127971,0.000245649631039512,"Pantothenate and CoA biosynthesis"
"path:ecp00040",37,"Up",0.0144075478133018,0.043582832135238,1.41410456101932e-17,5.34708287135431e-17,"Pentose and glucuronate interconversions"
"path:ecp00630",41,"Up",0.0172793496817583,0.0509951539388476,3.66701020448565e-23,1.77483293897105e-22,"Glyoxylate and dicarboxylate metabolism"
"path:ecp03030",17,"Down",0.018005143801295,0.0518719619037307,0.0030964498069812,0.00456915154444787,"DNA replication"
"path:ecp00650",32,"Up",0.0205302136534581,0.0577710663271727,9.85580107036214e-14,2.83940935598528e-13,"Butanoate metabolism"
"path:ecp00310",19,"Up",0.0223870989340438,0.0615645220686205,6.17387784772229e-12,1.54324098682295e-11,"Lysine degradation"
"path:ecp01240",143,"Down",0.0244420531133124,0.0649331489446479,1.53263441048385e-36,2.31810954585682e-35,"Biosynthesis of cofactors"
"path:ecp00400",22,"Down",0.0246853293508579,0.0649331489446479,9.40247546230039e-08,1.83499924344895e-07,"Phenylalanine, tyrosine and tryptophan biosynthesis"
"path:ecp03420",8,"Down",0.0257542577583148,0.0663035146543849,0.497542464620403,0.620645754835761,"Nucleotide excision repair"
"path:ecp00230",77,"Down",0.0355566346008621,0.0881991963843049,2.06419139522236e-28,1.56104474263691e-27,"Purine metabolism"
"path:ecp00190",42,"Down",0.0357170299407516,0.0881991963843049,0.000216609075213851,0.000354185109471297,"Oxidative phosphorylation"
"path:ecp00130",21,"Down",0.0398707934716475,0.0950785836727971,3.43093960055635e-15,1.06447100427518e-14,"Ubiquinone and other terpenoid-quinone biosynthesis"
"path:ecp00401",4,"Down",0.0400939142478727,0.0950785836727971,0.649499058704758,0.801932511257916,"Novobiocin biosynthesis"
"path:ecp02040",45,"Down",0.0408602177767393,0.0950785836727971,2.51278239760569e-07,4.75072922047326e-07,"Flagellar assembly"
"path:ecp00910",23,"Up",0.0564423711312287,0.128858998242994,3.79586140738495e-16,1.27583119525994e-15,"Nitrogen metabolism"
"path:ecp01120",257,"Up",0.0592751812989864,0.132820313651433,1.05210223675335e-55,1.27304370647155e-53,"Microbial metabolism in diverse environments"
"path:ecp00660",12,"Up",0.0712661720865106,0.152806079893125,0.0016526877114081,0.00259708068935558,"C5-Branched dibasic acid metabolism"
"path:ecp00903",2,"Down",0.0719830293711416,0.152806079893125,1,1,"Limonene and pinene degradation"
"path:ecp00930",2,"Down",0.0719830293711416,0.152806079893125,1,1,"Caprolactam degradation"
"path:ecp03060",18,"Down",0.0895229322933641,0.186763358749949,0.00181686147562753,0.00281846459680681,"Protein export"
"path:ecp00280",11,"Up",0.0946525384045723,0.19411791774497,1.04036527295515e-06,1.93667996965498e-06,"Valine, leucine and isoleucine degradation"
"path:ecp02030",20,"Up",0.099230601800054,0.200115046963442,0.000868696866474623,0.00140149761124573,"Bacterial chemotaxis"
"path:ecp00250",31,"Down",0.128010578563666,0.253922623052518,5.4688097899834e-28,3.89250579169407e-27,"Alanine, aspartate and glutamate metabolism"
"path:ecp00281",5,"Down",0.135204563432064,0.261707981474582,1,1,"Geraniol degradation"
"path:ecp03430",22,"Down",0.136261180437179,0.261707981474582,2.37057274359076e-15,7.54840268353901e-15,"Mismatch repair"
"path:ecp00470",14,"Down",0.139337662608101,0.263435268368441,0.00010101653188446,0.000174614290828852,"D-Amino acid metabolism"
"path:ecp00430",6,"Down",0.146191743709483,0.272141553674577,0.993771360989193,1,"Taurine and hypotaurine metabolism"
"path:ecp00330",22,"Up",0.15706926756625,0.287960323871458,9.91242744577094e-17,3.42686777410938e-16,"Arginine and proline metabolism"
"path:ecp00970",25,"Down",0.161095081360854,0.29056701973327,1.80605668781454e-06,3.31110392765999e-06,"Aminoacyl-tRNA biosynthesis"
"path:ecp01230",124,"Down",0.163293862329441,0.29056701973327,2.80407839380442e-22,1.25664253944568e-21,"Biosynthesis of amino acids"
"path:ecp00220",20,"Up",0.169901728308817,0.297943610512563,4.75413163935704e-12,1.22393601779192e-11,"Arginine biosynthesis"
"path:ecp00261",9,"Down",0.199303316396183,0.334554090420295,0.000148952718440247,0.000246894231935204,"Monobactam biosynthesis"
"path:ecp00511",3,"Down",0.19948427774568,0.334554090420295,1,1,"Other glycan degradation"
"path:ecp00760",24,"Down",0.201538802708103,0.334554090420295,2.22650785571316e-09,4.81084733109451e-09,"Nicotinate and nicotinamide metabolism"
"path:ecp02010",181,"Up",0.203433209659855,0.334554090420295,9.96268624183933e-29,8.03656690175039e-28,"ABC transporters"
"path:ecp00542",1,"Down",0.204603328025635,0.334554090420295,0.204603328025635,0.275077807678909,"O-Antigen repeat unit biosynthesis"
"path:ecp00361",2,"Down",0.215802960764847,0.33911893834476,1,1,"Chlorocyclohexane and chlorobenzene degradation"
"path:ecp00364",2,"Down",0.215802960764847,0.33911893834476,1,1,"Fluorobenzoate degradation"
"path:ecp00623",2,"Down",0.215802960764847,0.33911893834476,1,1,"Toluene degradation"
"path:ecp04122",18,"Down",0.219574016731554,0.340621231083565,0.00418738002105934,0.00610449376564072,"Sulfur relay system"
"path:ecp00052",41,"Down",0.229017113934279,0.350773047924656,1.58357500563566e-09,3.48386501239844e-09,"Galactose metabolism"
"path:ecp02060",43,"Up",0.239387030497335,0.362072883627219,3.33703908502484e-17,1.18759332143531e-16,"Phosphotransferase system (PTS)"
"path:ecp00240",50,"Down",0.280722211407153,0.419350463953895,2.14044491082411e-32,2.15828195174764e-31,"Pyrimidine metabolism"
"path:ecp00030",35,"Up",0.289656178066253,0.427419482268495,1.81172287253627e-26,1.04389746465185e-25,"Pentose phosphate pathway"
"path:ecp00362",7,"Down",0.302060836168475,0.439050085114031,0.919010251105071,1,"Benzoate degradation"
"path:ecp03020",4,"Down",0.304795100409741,0.439050085114031,0.816192145897314,0.977814353005693,"RNA polymerase"
"path:ecp00860",22,"Up",0.334801378679294,0.476599609649348,2.12526351950173e-17,7.79263290483966e-17,"Porphyrin and chlorophyll metabolism"
"path:ecp02024",57,"Down",0.364516227616006,0.504036332954774,3.55241614095882e-21,1.43280784352006e-20,"Quorum sensing"
"path:ecp00360",10,"Down",0.366398029259878,0.504036332954774,0.224782803278498,0.298887024139541,"Phenylalanine metabolism"
"path:ecp03410",13,"Up",0.366571878512563,0.504036332954774,1.0845131630372e-09,2.43011282828705e-09,"Base excision repair"
"path:ecp00590",2,"Down",0.387285467223146,0.526534174539333,1,1,"Arachidonic acid metabolism"
"path:ecp00900",13,"Down",0.460393153142437,0.608530340971621,3.67379925464207e-11,8.71626881983707e-11,"Terpenoid backbone biosynthesis"
"path:ecp00521",6,"Up",0.466112197849663,0.608530340971621,0.304928282282524,0.392514065491334,"Streptomycin biosynthesis"
"path:ecp00627",5,"Down",0.467186784698199,0.608530340971621,1,1,"Aminobenzoate degradation"
"path:ecp00121",1,"Up",0.467713402564965,0.608530340971621,0.467713402564965,0.589513767816258,"Secondary bile acid biosynthesis"
"path:ecp01210",26,"Up",0.495721128483954,0.632165900291312,0.00100147344816608,0.0015944511477381,"2-Oxocarboxylic acid metabolism"
"path:ecp01040",3,"Up",0.498164172488909,0.632165900291312,1,1,"Biosynthesis of unsaturated fatty acids"
"path:ecp03010",55,"Down",0.501553110974925,0.632165900291312,0.0657290938112127,0.0924793064087993,"Ribosome"
"path:ecp00410",11,"Down",0.515014744779333,0.642441073384529,0.712213258685617,0.870482871726865,"beta-Alanine metabolism"
