"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"path:ecp01503",37,"Up",1.91276192036168e-15,4.30371432081379e-13,1.21593556946147e-23,3.25556942791296e-23,"Cationic antimicrobial peptide (CAMP) resistance"
"CpxR",25,"Up",9.39243424147782e-12,1.05664885216626e-09,7.91593179650324e-23,2.05319480971803e-22,"CpxR"
"PhoPQ",11,"Up",8.09783981570646e-11,6.07337986177985e-09,1.86724773410357e-08,3.69003718882372e-08,"PhoPQ"
"BolA",1,"Up",5.42588841084961e-10,3.05206223110291e-08,5.42588841084961e-10,1.13295280025288e-09,"BolA"
"MarA",25,"Up",1.22717112164363e-09,5.52227004739633e-08,5.28211897669667e-14,1.21782187518284e-13,"MarA"
"Rob",19,"Up",1.06766455575448e-08,4.00374208407931e-07,1.70571335031854e-10,3.58415716649212e-10,"Rob"
"SoxS",21,"Up",2.51156923328002e-08,8.07290110697149e-07,2.05376326408563e-11,4.51555896474457e-11,"SoxS"
"path:ecp02020",159,"Up",4.64853718524895e-07,1.30740108335127e-05,3.41100003473527e-39,1.04856667734454e-38,"Two-component system"
"RutR",2,"Down",1.85978622463128e-06,4.64946556157821e-05,0.471722786964893,0.641852316689936,"RutR"
"SlyA",14,"Up",2.54293526621912e-06,5.72160434899303e-05,5.94546116533742e-14,1.36130559096002e-13,"SlyA"
"path:ecp00633",7,"Up",3.96077601876963e-06,7.57221598011214e-05,1.53419256867678e-05,2.86152771236344e-05,"Nitrotoluene degradation"
"path:ecp00740",16,"Down",4.03851518939314e-06,7.57221598011214e-05,2.85135868046917e-09,5.73727928433796e-09,"Riboflavin metabolism"
"path:ecp00240",50,"Down",9.72314669409888e-06,0.000168285231244019,6.6491289039563e-20,1.6851227451248e-19,"Pyrimidine metabolism"
"path:ecp00520",54,"Up",2.84683237442558e-05,0.00045752663160411,7.37277466416911e-25,2.03980099042012e-24,"Amino sugar and nucleotide sugar metabolism"
"GadX",11,"Up",3.28897581959877e-05,0.000493346372939816,6.32751754602457e-07,1.22135803795358e-06,"GadX"
"MntR",1,"Down",3.55243138604886e-05,0.000499560663663121,3.55243138604886e-05,6.55226233426789e-05,"MntR"
"path:ecp00250",31,"Down",3.88967259030069e-05,0.000514809607539798,1.42945980997418e-24,3.85837932448316e-24,"Alanine, aspartate and glutamate metabolism"
"path:ecp00230",77,"Down",6.89372619499633e-05,0.000817962726066773,3.70190282588453e-14,8.59462753981584e-14,"Purine metabolism"
"path:ecp00680",33,"Down",6.90724079789719e-05,0.000817962726066773,3.57797347066467e-12,7.97239726349443e-12,"Methane metabolism"
"TyrR",2,"Up",8.36892110549928e-05,0.000941503624368669,0.35763788762585,0.496802421304529,"TyrR"
"BasR",3,"Up",0.000150249940471361,0.00160982079076458,0.700306753898706,0.89081165630027,"BasR"
"path:ecp00330",22,"Down",0.00017788953164431,0.00177377731166856,1.42410842481573e-19,3.58184846241531e-19,"Arginine and proline metabolism"
"path:ecp00670",13,"Down",0.00018131945852612,0.00177377731166856,1.02896449977786e-08,2.05792899955572e-08,"One carbon pool by folate"
"path:ecp00130",21,"Down",0.000247816230538692,0.00232327716130024,1.27606665789306e-10,2.73325245432579e-10,"Ubiquinone and other terpenoid-quinone biosynthesis"
"NagC",1,"Up",0.000277629994993653,0.00240256726436815,0.000277629994993653,0.000498233288312934,"NagC"
"NanR",1,"Up",0.000277629994993653,0.00240256726436815,0.000277629994993653,0.000498233288312934,"NanR"
"OmpR",5,"Up",0.000317246745297594,0.00264372287747995,0.643344517236432,0.834337420790998,"OmpR"
"NhaR",3,"Up",0.00044650351868995,0.00358797470375852,0.639950753691559,0.833190785198422,"NhaR"
"path:ecp03018",17,"Down",0.000487700333232138,0.00378388189576659,2.08835346074644e-08,4.10256419507585e-08,"RNA degradation"
"ArcA",16,"Down",0.000580067878113479,0.00435050908585109,0.00122863945284129,0.00214688578075425,"ArcA"
"path:ecp02060",43,"Up",0.000936418527408928,0.00679658608603254,0.000314434470207181,0.00055824729469938,"Phosphotransferase system (PTS)"
"path:ecp00592",3,"Down",0.00101735799061779,0.00704056236840765,0.964020159362663,1,"alpha-Linolenic acid metabolism"
"DcuR",2,"Down",0.00103261581403312,0.00704056236840765,1,1,"DcuR"
