"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"path:ecp01503",37,"Up",8.46174854537298e-17,1.01540982544476e-14,2.44100141472111e-24,1.27356595550667e-23,"Cationic antimicrobial peptide (CAMP) resistance"
"path:ecp02020",159,"Up",8.9914147830958e-10,5.39484886985748e-08,4.88248497804742e-34,1.46474549341423e-32,"Two-component system"
"path:ecp00633",7,"Up",8.69128448630225e-09,3.2988589369766e-07,3.21430170619545e-06,5.51023149633506e-06,"Nitrotoluene degradation"
"path:ecp03018",17,"Down",1.09961964565887e-08,3.2988589369766e-07,1.13096846460293e-14,3.01591590560782e-14,"RNA degradation"
"path:ecp03070",56,"Down",2.26408970969768e-08,5.43381530327444e-07,1.74884771408549e-25,1.04930862845129e-24,"Bacterial secretion system"
"path:ecp01501",21,"Up",3.46516567683387e-08,6.93033135366773e-07,8.23889362840409e-19,2.7462978761347e-18,"beta-Lactam resistance"
"path:ecp02026",49,"Up",9.25266250108134e-08,1.58617071447109e-06,9.58737263442458e-29,1.04589519648268e-27,"Biofilm formation - Escherichia coli"
"path:ecp03440",27,"Down",2.94405339247951e-07,4.41608008871926e-06,2.76164602681587e-24,1.38082301340794e-23,"Homologous recombination"
"path:ecp03030",17,"Down",5.11489246795843e-07,6.81985662394458e-06,1.72689956429685e-11,3.98515284068505e-11,"DNA replication"
"path:ecp00240",50,"Down",6.11834756652848e-07,7.34201707983418e-06,8.96271547393438e-25,5.12155169939107e-24,"Pyrimidine metabolism"
"path:ecp00650",32,"Up",9.34548341549754e-07,1.01950728169064e-05,4.34031598224274e-28,4.00644552207022e-27,"Butanoate metabolism"
"path:ecp00290",16,"Up",1.24271447769474e-06,1.24271447769474e-05,1.73310997344851e-07,3.05842936490913e-07,"Valine, leucine and isoleucine biosynthesis"
"path:ecp00480",24,"Up",3.67266477252272e-06,3.39015209771328e-05,6.62764158004571e-26,4.18587889266045e-25,"Glutathione metabolism"
"path:ecp00660",12,"Up",4.71913754828519e-06,4.0449750413873e-05,1.4272971953148e-05,2.28367551250367e-05,"C5-Branched dibasic acid metabolism"
"path:ecp00230",77,"Down",9.46917210331468e-06,7.57533768265175e-05,1.85325306567404e-20,7.17388283486725e-20,"Purine metabolism"
"path:ecp03430",22,"Down",1.16222428067413e-05,8.71668210505598e-05,3.26375117958186e-19,1.15191218102889e-18,"Mismatch repair"
"path:ecp01210",26,"Up",2.00341497681608e-05,0.000141417527775252,6.76044745280004e-13,1.72607169007661e-12,"2-Oxocarboxylic acid metabolism"
"path:ecp03020",4,"Down",4.57152056177882e-05,0.000304768037451921,0.19565452296206,0.247142555320497,"RNA polymerase"
"path:ecp00790",26,"Down",6.55364161517755e-05,0.000413914207274371,8.37586513143829e-24,4.02041526309038e-23,"Folate biosynthesis"
"path:ecp00970",25,"Down",8.2871305758973e-05,0.000497227834553838,1.5674914038056e-11,3.68821506777788e-11,"Aminoacyl-tRNA biosynthesis"
"path:ecp00520",53,"Up",9.88786279704919e-05,0.000565020731259954,2.55227306973234e-23,1.17797218603031e-22,"Amino sugar and nucleotide sugar metabolism"
"path:ecp02024",57,"Up",0.000184111112571546,0.00100424243220843,1.78595192555908e-22,7.93756411359592e-22,"Quorum sensing"
"path:ecp03010",55,"Down",0.000209753333370662,0.00109436521758606,4.03028327165972e-06,6.73819721148494e-06,"Ribosome"
"path:ecp00670",13,"Down",0.000257119874134936,0.00128559937067468,1.73797908841671e-09,3.53061621833313e-09,"One carbon pool by folate"
"path:ecp00680",33,"Down",0.000521097740540942,0.00250126915459652,4.1963977196617e-18,1.36099385502542e-17,"Methane metabolism"
"path:ecp00592",3,"Down",0.000719680860220602,0.00332160397024893,0.916161388955788,1,"alpha-Linolenic acid metabolism"
"path:ecp02010",181,"Up",0.000805949971750891,0.00350145726131119,1.23353323599955e-37,4.93413294399819e-36,"ABC transporters"
"path:ecp00565",1,"Down",0.000825750945886821,0.00350145726131119,0.000825750945886821,0.00125430523425846,"Ether lipid metabolism"
"path:ecp01240",143,"Down",0.000850749749027772,0.00350145726131119,7.23499675723942e-31,1.08524951358591e-29,"Biosynthesis of cofactors"
"path:ecp01040",3,"Down",0.000875364315327799,0.00350145726131119,0.473009719126412,0.579195574440504,"Biosynthesis of unsaturated fatty acids"
"path:ecp00020",34,"Up",0.000989444362779766,0.00375069007420735,1.48694432764088e-26,1.18955546211271e-25,"Citrate cycle (TCA cycle)"
"path:ecp00250",31,"Down",0.00100018401978863,0.00375069007420735,3.58287940390319e-26,2.38858626926879e-25,"Alanine, aspartate and glutamate metabolism"
"path:ecp00053",19,"Up",0.00110244415514731,0.00400888783689932,7.88251451369497e-13,1.97062862842374e-12,"Ascorbate and aldarate metabolism"
"path:ecp01502",7,"Down",0.00152607392288044,0.00538614325722508,0.0136764118152598,0.0190833653236183,"Vancomycin resistance"
"path:ecp00620",61,"Up",0.00192252890439356,0.00659152767220649,4.40014551034504e-33,8.80029102069009e-32,"Pyruvate metabolism"
"path:ecp00130",21,"Down",0.00216016478234443,0.00720054927448145,7.24952841298647e-11,1.55347037421139e-10,"Ubiquinone and other terpenoid-quinone biosynthesis"
"path:ecp00500",41,"Up",0.0023731747333859,0.00769678291908939,1.56594275784419e-17,4.69782827353257e-17,"Starch and sucrose metabolism"
"path:ecp00785",3,"Down",0.00356871420522779,0.0112696238059825,1,1,"Lipoic acid metabolism"
"path:ecp02030",20,"Up",0.0042714031487314,0.0131427789191735,1.20498330663788e-05,1.95402698373711e-05,"Bacterial chemotaxis"
"path:ecp00561",13,"Up",0.00694490102355589,0.0208347030706677,1.43067783013199e-08,2.68252093149747e-08,"Glycerolipid metabolism"
"path:ecp02060",43,"Up",0.00872269573452796,0.0255298411742282,8.21134446236931e-11,1.72870409734091e-10,"Phosphotransferase system (PTS)"
"path:ecp00564",27,"Up",0.00943734173279842,0.0269638335222812,1.17850315740778e-29,1.57133754321037e-28,"Glycerophospholipid metabolism"
"path:ecp00540",39,"Up",0.0105549151686773,0.0294555772149134,3.30499065848086e-26,2.33293458245708e-25,"Lipopolysaccharide biosynthesis"
"path:ecp00770",24,"Up",0.0166290292336208,0.0453518979098748,2.73964211948857e-16,7.82754891282447e-16,"Pantothenate and CoA biosynthesis"
"path:ecp04122",18,"Down",0.0177631645710156,0.0473684388560415,2.60797283922577e-09,5.13043837224741e-09,"Sulfur relay system"
"path:ecp01200",119,"Up",0.020804395418014,0.0542723358730801,8.59461892007107e-34,2.06270854081706e-32,"Carbon metabolism"
"path:ecp00460",7,"Down",0.0226663026402355,0.0575176998606164,0.050816110181707,0.0685161036157848,"Cyanoamino acid metabolism"
"path:ecp00562",3,"Down",0.0230070799442466,0.0575176998606164,0.350907978350901,0.434112962908332,"Inositol phosphate metabolism"
